MTSC	03/31/2015 	75.65
MTSC	03/30/2015 	75.24
MTSC	03/27/2015 	74.30
MTSC	03/26/2015 	74.62
MTSC	03/25/2015 	74.91
MTSC	03/24/2015 	76.83
MTSC	03/23/2015 	76.93
MTSC	03/20/2015 	76.39
MTSC	03/19/2015 	74.82
MTSC	03/18/2015 	74.31
MTSC	03/17/2015 	73.45
MTSC	03/16/2015 	72.98
MTSC	03/13/2015 	71.68
MTSC	03/12/2015 	71.36
MTSC	03/11/2015 	68.50
MTSC	03/10/2015 	70.64
MTSC	03/09/2015 	71.25
MTSC	03/06/2015 	70.62
MTSC	03/05/2015 	71.74
MTSC	03/04/2015 	71.67
MTSC	03/03/2015 	72.17
MTSC	03/02/2015 	73.20
MTSC	02/27/2015 	72.45
MTSC	02/26/2015 	72.26
MTSC	02/25/2015 	72.08
MTSC	02/24/2015 	71.51
MTSC	02/23/2015 	71.26
MTSC	02/20/2015 	72.06
MTSC	02/19/2015 	72.22
MTSC	02/18/2015 	72.50
MTSC	02/17/2015 	71.71
MTSC	02/13/2015 	72.29
MTSC	02/12/2015 	72.40
MTSC	02/11/2015 	71.53
MTSC	02/10/2015 	70.82
MTSC	02/09/2015 	70.05
MTSC	02/06/2015 	70.93
MTSC	02/05/2015 	70.51
MTSC	02/04/2015 	69.50
MTSC	02/03/2015 	69.40
MTSC	02/02/2015 	72.51
MTSC	01/30/2015 	72.28
MTSC	01/29/2015 	72.49
MTSC	01/28/2015 	71.89
MTSC	01/27/2015 	73.24
MTSC	01/26/2015 	73.91
MTSC	01/23/2015 	73.90
MTSC	01/22/2015 	74.94
MTSC	01/21/2015 	74.51
MTSC	01/20/2015 	73.07
MTSC	01/16/2015 	72.79
MTSC	01/15/2015 	71.52
MTSC	01/14/2015 	73.29
MTSC	01/13/2015 	73.16
MTSC	01/12/2015 	72.54
MTSC	01/09/2015 	72.99
MTSC	01/08/2015 	73.02
MTSC	01/07/2015 	72.09
MTSC	01/06/2015 	71.12
MTSC	01/05/2015 	71.85
MTSC	01/02/2015 	72.66
MTSC	12/31/2014 	75.03
MTSC	12/30/2014 	75.69
MTSC	12/29/2014 	75.59
MTSC	12/26/2014 	75.61
MTSC	12/24/2014 	75.49
MTSC	12/23/2014 	75.34
MTSC	12/22/2014 	74.36
MTSC	12/19/2014 	73.47
MTSC	12/18/2014 	72.74
MTSC	12/17/2014 	71.05
MTSC	12/16/2014 	68.94
MTSC	12/15/2014 	68.10
MTSC	12/12/2014 	67.73
MTSC	12/11/2014 	68.23
MTSC	12/10/2014 	67.82
MTSC	12/09/2014 	69.07
MTSC	12/08/2014 	67.29
MTSC	12/05/2014 	68.08
MTSC	12/04/2014 	66.93
MTSC	12/03/2014 	66.98
MTSC	12/02/2014 	66.50
MTSC	12/01/2014 	65.49
MTSC	11/28/2014 	66.33
MTSC	11/26/2014 	67.23
MTSC	11/25/2014 	67.62
MTSC	11/24/2014 	66.75
MTSC	11/21/2014 	66.49
MTSC	11/20/2014 	66.45
MTSC	11/19/2014 	65.89
MTSC	11/18/2014 	66.53
MTSC	11/17/2014 	65.64
MTSC	11/14/2014 	66.64
MTSC	11/13/2014 	66.69
MTSC	11/12/2014 	67.00
MTSC	11/11/2014 	66.57
MTSC	11/10/2014 	66.73
MTSC	11/07/2014 	67.00
MTSC	11/06/2014 	67.22
MTSC	11/05/2014 	67.12
MTSC	11/04/2014 	66.65
MTSC	11/03/2014 	66.00
MTSC	10/31/2014 	66.01
MTSC	10/30/2014 	65.50
MTSC	10/29/2014 	64.74
MTSC	10/28/2014 	66.97
MTSC	10/27/2014 	65.98
MTSC	10/24/2014 	65.84
MTSC	10/23/2014 	65.79
MTSC	10/22/2014 	64.28
MTSC	10/21/2014 	68.98
MTSC	10/20/2014 	68.20
MTSC	10/17/2014 	68.70
MTSC	10/16/2014 	68.68
